0.48,4.97,0.02264,89
0.55981,4.97,0.02613,88
0.65288,4.974,0.02999,88
0.76143,4.972,0.0357,91.375
0.88802,4.972,0.04219,89.125
1.0357,4.97,0.04957,89.938
1.2079,4.972,0.05775,89.25
1.4087,4.97,0.06729,89.938
1.6429,4.97,0.07798,88.563
1.916,4.97,0.0897,91.75
2.2346,4.97,0.1066,88.063
2.6061,4.965,0.1244,88.75
3.0394,4.968,0.1412,91
3.5448,4.965,0.1689,87.375
4.1341,4.963,0.1963,87.125
4.8215,4.959,0.2251,89.688
5.6231,4.957,0.2693,87
6.558,4.953,0.3149,86
7.6484,4.951,0.362,88
8.92,4.949,0.4354,85
10.403,4.946,0.5098,83.813
12.133,4.946,0.591,84.25
14.15,4.944,0.7234,81
16.502,4.944,0.8721,79
19.246,4.942,1.03,78.5
22.446,4.944,1.307,73
26.178,4.949,1.678,68.875
30.53,4.946,2.206,61.5
35.606,4.949,3.03,50.5
41.526,4.951,4.193,24.688
48.431,4.955,4.542,347.69
56.483,4.957,3.542,318.19
65.874,4.961,2.557,301
76.826,4.963,1.916,293
89.599,4.972,1.476,286.94
104.5,4.974,1.189,283
121.87,4.978,0.958,279.69
142.13,4.98,0.798,277
165.76,4.982,0.6644,276
193.32,4.987,0.5567,273.06
225.46,4.989,0.4714,272.31
262.95,4.987,0.3977,271
306.67,4.987,0.3353,268.88
357.66,4.987,0.2854,266.81
417.12,4.987,0.2422,265.5
486.47,4.98,0.2025,263.56
567.35,4.98,0.169,261.94
661.68,4.965,0.1408,257.5
771.7,4.953,0.1126,253.5
900,4.938,0.0897,250.44
