0.48,4.972,0.00078,131.44
0.55981,4.974,0.00096,145.63
0.65288,4.972,0.00095,151.06
0.76143,4.972,0.00132,153.5
0.88802,4.97,0.00159,165.38
1.0357,4.97,0.00234,165.5
1.2079,4.97,0.00298,169.81
1.4087,4.972,0.00386,170
1.6429,4.972,0.00507,172.56
1.916,4.97,0.00907,173
2.2346,4.97,0.01079,171.5
2.6061,4.97,0.01397,172.25
3.0394,4.968,0.01768,172.94
3.5448,4.965,0.02975,174.44
4.1341,4.965,0.04006,174.69
4.8215,4.959,0.0541,176
5.6231,4.959,0.075,174.44
6.558,4.955,0.1022,175
7.6484,4.951,0.1359,176
8.92,4.951,0.19,173.25
10.403,4.944,0.261,172
12.133,4.94,0.35,173.94
14.15,4.944,0.4987,171
16.502,4.942,0.7049,168.19
19.246,4.94,0.973,168
22.446,4.94,1.442,163
26.178,4.942,2.153,158
30.53,4.944,3.28,152.69
35.606,4.946,5.376,138.5
41.526,4.951,8.63,115.06
48.431,4.951,10.96,76
56.483,4.957,9.77,47
65.874,4.957,8.153,31.063
76.826,4.961,7.014,22
89.599,4.968,6.339,15
104.5,4.972,5.906,12
121.87,4.974,5.618,9
142.13,4.978,5.439,6.25
165.76,4.978,5.301,4.0625
193.32,4.984,5.2,2
225.46,4.982,5.113,0.0625
262.95,4.987,5.058,358.75
306.67,4.984,5.02,356
357.66,4.987,4.995,355
417.12,4.984,4.976,353.69
486.47,4.976,4.968,351
567.35,4.97,4.963,347.44
661.68,4.959,4.968,345.5
771.7,4.949,4.974,341.94
900,4.936,5.037,336.25
